timestamp,host_disk_util,host_disk_queue,host_disk_read_bytes,host_disk_write_bytes
2026-08-19T10:35:45Z,0.9962390973833801,1.0721773225574274,5244.1385932623825,14857300.152036488
2026-08-19T10:35:50Z,0.9350618173088568,0.9335814027927977,16716.360580962668,14540447.645340694
2026-08-19T10:35:55Z,0.931786357271467,0.8421684336867115,16715.023004600916,14954210.0420084
2026-08-19T10:36:00Z,0.9314235416500284,0.7744658718092408,16715.691766023843,15126226.134272225
2026-08-19T10:36:05Z,0.9330612571520144,0.7776177329652428,16552.474692914016,14178587.604529269
2026-08-19T10:36:10Z,0.9372374894995864,0.7731909276371205,11469.258770350814,13739516.620664826
2026-08-19T10:36:15Z,0.9965594495119104,0.820371259401494,11962.23395743319,15063402.144343095
2026-08-19T10:36:20Z,0.9993598975836182,0.8439750360057452,11962.23395743319,18882959.83357337
2026-08-19T10:36:25Z,0.9993598975835898,0.8245719315090707,11962.23395743319,19102048.967834856
2026-08-19T10:36:30Z,1.0001200144017046,0.8132575909109528,12289.474736968437,19903213.98567828
2026-08-19T10:36:35Z,1.0005200624074928,0.8145377445293486,20646.317558106974,20093127.335280232
2026-08-19T10:36:40Z,1.0000400016000681,0.8136325453017824,8847.713908556341,19781522.140885636
2026-08-19T10:36:45Z,1.0005600896143425,0.8102496399423809,11306.769083053288,15981544.56713074
2026-08-19T10:36:50Z,1.0001600256041203,0.8302928468554961,11634.50152024324,19502701.872299567
2026-08-19T10:36:55Z,0.9969595135221796,0.8255320851336125,11306.769083053288,19991023.203712597
2026-08-19T10:37:00Z,0.9965594495119015,0.8217714834373677,10487.437990078413,20299255.560889743
2026-08-19T10:37:05Z,0.9981597055528848,0.8154104656744986,12945.431269003038,20119658.18530965
2026-08-19T10:37:10Z,0.9972398895955721,0.7921116844674464,10650.026001040042,20498514.660586424
2026-08-19T10:37:15Z,0.9981996399279546,0.7618723744748792,10323.98479695939,17125524.304860972
2026-08-19T10:37:20Z,1.0002000400080062,0.8354470894178814,10487.857571514302,19455139.667933583
2026-08-19T10:37:25Z,1.0002000400080062,0.8377675535106816,8193.638727745547,19221293.218643725
2026-08-19T10:37:30Z,1.0002000400080338,0.8425685137027588,5571.6743348669725,19307981.916383274
2026-08-19T10:37:35Z,1.0021202544305257,0.8431011721406505,8848.421810617274,19160601.99223907
2026-08-19T10:37:40Z,1.0012400496019886,0.8490739629585123,9175.407016280651,19328486.419456776
2026-08-19T10:37:45Z,1.000240057613805,0.7769864767543712,9996.639193406416,16025432.023685683
2026-08-19T10:37:50Z,1.000280078421973,0.8111871323970277,4752.690753410956,20652244.068339135
2026-08-19T10:37:55Z,1.000240057613804,0.8326398335600622,9996.639193406416,21674516.443946548
2026-08-19T10:38:00Z,0.9974792942023741,0.8275517144800312,7374.864962189414,24742508.062257435
2026-08-19T10:38:05Z,0.9969993998799729,0.8258051610322068,7046.529305861171,24684811.52230446
2026-08-19T10:38:10Z,0.9967999999999972,0.8263600000000099,6389.76,25168609.28
2026-08-19T10:38:15Z,0.9965594495119184,0.7950872139542893,6390.782525204033,20638622.499599937
2026-08-19T10:38:20Z,0.9965195823498981,1.0406848821858452,2949.473936872425,23509273.592831142
2026-08-19T10:38:25Z,0.9985597695631271,1.0490878540566222,5735.317650824132,20140796.927508403
2026-08-19T10:38:30Z,1.000200040008025,1.0431686337267083,9176.875375075013,20646494.738947786
2026-08-19T10:38:35Z,0.9997599615938606,1.0375660105617388,13437.029924787967,20189465.19443111
2026-08-19T10:38:40Z,1.0003599856005911,1.038638454461806,13434.342626294949,19931813.287468504
2026-08-19T10:38:45Z,1.0022004400880131,0.7649529905981407,46703.740748149634,15833223.604720945
2026-08-19T10:38:50Z,1.0026005201040253,0.7867173434687483,77020.20404080817,18372923.864772957
2026-08-19T10:38:55Z,1.0017602816450597,0.784485517682846,115689.55032805249,17775388.062089935
2026-08-19T10:39:00Z,1.0030006001200114,0.7821164232846074,136014.40288057612,18045997.679535907
2026-08-19T10:39:05Z,1.0046009201840236,0.8032406481296193,173541.26825365075,17840173.474694937
2026-08-19T10:39:10Z,1.0023999999999884,0.7975600000000252,220037.12,17869373.44
2026-08-19T10:39:15Z,1.0002400576138257,0.7647835480514882,235330.71937264942,15533138.513243178
2026-08-19T10:39:20Z,0.999439865567725,1.2804273025526423,206324.07777866686,20145030.647355366
2026-08-19T10:39:25Z,1.0002400576138328,1.2879891173881748,211240.45770985034,20047358.566055853
2026-08-19T10:39:30Z,0.9998799663906036,1.2611931340775655,242059.45664786137,20506713.39975193
2026-08-19T10:39:35Z,1.0006401536368772,1.2696247099303872,233200.28806913656,20705170.200848203
2026-08-19T10:39:40Z,1.0028000000000028,1.2970799999999831,226918.4,21086699.52
2026-08-19T10:39:45Z,1.0050010002000516,0.7839567913582824,275306.2612522504,16451515.58311662
2026-08-19T10:39:50Z,1.0034809746729214,0.7907414075941147,368907.1339975193,17511534.909774736
2026-08-19T10:39:55Z,1.0014403456829335,0.7933904136992722,386591.3419220613,17409229.09498279
2026-08-19T10:40:00Z,1.0026406337520977,0.7929102984715856,395604.705129231,17013624.389853563
2026-08-19T10:40:05Z,1.0030808626415368,0.7845396711079778,422661.7052774777,17457944.224382825
2026-08-19T10:40:10Z,1.0020400816032524,0.7832713308532043,395525.5810232409,17473251.890075605
2026-08-19T10:40:15Z,1.0038007601520447,0.7705941188237949,323812.60252050404,15917290.338067612
2026-08-19T10:40:20Z,1.0042008401680467,0.7679135827165043,285302.50050009997,14977971.594318861
2026-08-19T10:40:25Z,1.0014403456829506,1.538809314235469,224842.44218612465,18602762.262943104
2026-08-19T10:40:30Z,1.0002000400080162,1.5118223644728386,181079.4158831766,17163215.0430086
2026-08-19T10:40:35Z,0.9994398655677506,1.5157237737056812,192722.09330239258,17301396.495158836
2026-08-19T10:40:40Z,0.9991999999999874,1.5183999999999716,182681.6,17313955.84
2026-08-19T10:40:45Z,0.9989997999599978,1.514782956591339,150762.95259051808,17821164.232846566
2026-08-19T10:40:50Z,0.9997999599920216,0.7391478295658923,160759.19183836767,14005878.29565913
2026-08-19T10:40:55Z,0.9973994798959873,0.798719743948778,290710.30206041207,16165557.591518302
2026-08-19T10:41:00Z,0.9985997199439784,0.8115223044608734,398210.84216843365,16180470.014002798
2026-08-19T10:41:05Z,0.999399879975985,1.5870774154831033,390344.9489897979,20686479.695939183
2026-08-19T10:41:10Z,1.0003999999999986,1.5873600000000159,392232.96,20489502.72
2026-08-19T10:41:15Z,0.9997999599919881,1.5921184236847357,446225.5651130225,20386756.391278252
2026-08-19T10:41:20Z,1.0038007601520074,1.548709741948423,316766.0732146429,19086753.670734145
2026-08-19T10:41:25Z,1.0026005201040162,1.5290258051610417,228930.26605321062,18338510.58211642
2026-08-19T10:41:30Z,0.9998399615907871,0.7472993518444919,210421.0610546531,13686873.96975274
2026-08-19T10:41:35Z,1.000600120024,0.7457891578315727,243678.8157631526,13984738.707741547
2026-08-19T10:41:40Z,0.9992000000000144,0.7422799999999758,158597.12,14612889.6
2026-08-19T10:41:45Z,0.9965993198639975,0.7525105021004457,134703.4206841368,13620777.27545509
2026-08-19T10:41:50Z,0.9977995599119884,0.7978395679136352,79478.29565913182,15796024.484896978
2026-08-19T10:41:55Z,0.9981597055528857,0.7963274123859415,104546.64746359417,15675606.33701392
2026-08-19T10:42:00Z,0.9962390973833707,0.9799551892454084,61290.8698087541,18496240.697767463
2026-08-19T10:42:05Z,0.9977995599119706,0.9754750950190346,66368.47369473895,17800352.390478093
2026-08-19T10:42:10Z,0.9979999999999967,0.9521599999999609,67338.23999999999,17828577.28
2026-08-19T10:42:15Z,0.9966391934064247,0.9034968392413565,74237.3369608706,15523961.270704968
2026-08-19T10:42:20Z,0.9978394814755508,0.9380651356325315,45558.454028966946,19123734.656317513
2026-08-19T10:42:25Z,0.9997599615938509,0.780364858377315,42441.35061609858,16431848.935829734
2026-08-19T10:42:30Z,0.999839961590769,0.7849083780106958,39986.55677362566,16781407.377770662
2026-08-19T10:42:35Z,1.0002400576138142,0.799791950068046,43428.02272545411,17324339.601504363
2026-08-19T10:42:40Z,1.001999999999977,0.8168000000000486,42106.88,18224250.88
2026-08-19T10:42:45Z,1.0018805265474464,0.7926619453447545,39168.72724362822,14928857.200016005
2026-08-19T10:42:50Z,1.00112035851472,0.8896846991037256,37859.15492957747,16268783.610755442
2026-08-19T10:42:55Z,1.0014403456829764,0.8935744578698758,54571.81723613667,16173415.059614306
2026-08-19T10:43:00Z,1.0014403456829684,0.8970953028726659,312845.642954309,17277797.871489156
2026-08-19T10:43:05Z,1.0002800784219812,0.9548273516584059,316791.42159804754,17681812.34745729
